id,created_at,text,#retweets,#favorites
929426545097302016,2017-11-11 19:12:10,"b'If plea bargains are to serve justice, not subvert it, they must be subject to strict rules https://t.co/rgZZVy7dJ3'",47,68
929422572705460224,2017-11-11 18:56:23,b'Critics say for-profit colleges are rebranding in order to dodge regulation https://t.co/d2hoIpXsGU',44,50
929420036548243461,2017-11-11 18:46:19,b'In 2015 mobile-phone operators in 12 African countries paid taxes and other fees equivalent to 35% of their turnover https://t.co/Jm5IBCroXv',76,76
929417490735730688,2017-11-11 18:36:12,b'Its teachings help give dignity to the downtrodden https://t.co/dVVLHOvze0',43,74
929415144748277761,2017-11-11 18:26:52,"b'Look inside the mind of our cartoonist Kal as he draws his latest cartoon on the leaked ""Paradise Papers"" https://t.co/YjnSiXgiKd'",104,201
929414737888268289,2017-11-11 18:25:15,"b'Fridges and fans still cut out without warning, but far less often, and for less time https://t.co/k5LPPPjqm2'",21,46
929410694679879681,2017-11-11 18:09:11,b'Exit polls showed that 34% of Virginia voters cast a ballot \xe2\x80\x9cto express opposition to President Donald Trump\xe2\x80\x9d https://t.co/SbA44P3nh2',93,267
929406777485156352,2017-11-11 17:53:37,"b""The Republican tax bill's benefits are skewed unduly towards the rich. Here is how to fix it https://t.co/4vzkutP4B7 https://t.co/pSKXE6pl5e""",43,46
929404130581458944,2017-11-11 17:43:06,b'Martin McDonagh is known for violence and macabre plotting. His new film is topical and darkly humorous https://t.co/FNxx6YDUAq',20,49
929404032149573634,2017-11-11 17:42:43,b'Undergraduates are putting their lives at risk in a bid to enter fraternities https://t.co/w7rv7jYNtO',145,157
929401541521526791,2017-11-11 17:32:49,b'Over the years Soares\xe2\x80\x99 sound has grown to match the weight of her words https://t.co/S7fr7yzYLD',22,42
929398919565598721,2017-11-11 17:22:24,b'The most recent party realignments shared common features that the Trumpian takeover mostly lacks https://t.co/BSjQbhAdha',34,62
929395026928525313,2017-11-11 17:06:56,b'The idea that things will return to normal after one Trump term is sanguine. The world is moving on https://t.co/yrc8maOZJt',292,446
929389997093945345,2017-11-11 16:46:57,"b'In his later years, Robinson turned to teaching trade-union studies, yearning for the red tide to turn once more https://t.co/5Th2KnFd2v'",14,46
929386344153079808,2017-11-11 16:32:26,b'Over a fifth of British small and medium enterprises use or expect to use faxes to sell their goods and services https://t.co/gXFXGeQQuo',38,50
929383084335788032,2017-11-11 16:19:29,b'Some analysts fault Zhou Xiaochuan for letting credit growth get out of hand. That is unfair https://t.co/6vwixm8MPk',16,48
929379494405734400,2017-11-11 16:05:13,b'No one cabinet secretary or aide can save the government from calamity https://t.co/ci1fJrXsZf',49,101
929376900182609920,2017-11-11 15:54:54,"b'In Australia, England and Russia more than 60% of criminal cases are resolved with plea bargains https://t.co/rNtMqoExuq'",61,89
929373075300409344,2017-11-11 15:39:42,"b'When tattoos become art exhibits, what happens after the person dies? @1843mag investigates https://t.co/eWFtgeEtSD https://t.co/uHBJbKWMks'",33,83
929370468330692608,2017-11-11 15:29:21,b'Just how pronounced is the gender divide in Hollywood? A statistical analysis from @1843mag https://t.co/06XnXE0rgT https://t.co/1ybUwvhroS',18,56
929367868457623560,2017-11-11 15:19:01,b'There has been a 44% rise in pupils being permanently excluded from school since 2012-13 https://t.co/3BgmcCagRK',59,63
929363821432655873,2017-11-11 15:02:56,"b""Sexual-harassment scandals and ministerial errors have exposed the weakness of Theresa May's government https://t.co/xVkyZlom04""",43,65
929360087994503168,2017-11-11 14:48:06,b'Multiple women have accused Tariq Ramadan of sexually assaulting them when they were minors https://t.co/Bnv71OJbKc',126,130
929355092167417856,2017-11-11 14:28:15,b'How Egypt was rebranded by a Swiss photographer https://t.co/NjnGpd7Bdt From @1843mag https://t.co/TRyNE5KVz0',33,67
929351444800688128,2017-11-11 14:13:45,"b'In the 21st century he has been name-checked by Podemos in Spain, and by Michael Gove https://t.co/zprVtNjI6d'",64,124
929346687591682049,2017-11-11 13:54:51,"b'Per person, Devon has among the most gay venues and organisations in Britain https://t.co/gLXdyWi1VO'",17,41
929343387731406848,2017-11-11 13:41:44,"b"".@KieranSetiya's book combines acuity, frankness and drollery in a style that melds Aristotle with Kurt Vonnegut https://t.co/caBYk8QFY6""",24,71
929338980293804035,2017-11-11 13:24:13,"b'In theory men can change their names, but it is almost always women who do https://t.co/Orf96lx3bW'",64,106
929335760347717632,2017-11-11 13:11:26,b'Why this \xe2\x80\x9cpotato\xe2\x80\x9d shows the genius of Peter Carl Faberg\xc3\xa9 https://t.co/KYGSbG0Pe1 From @1843mag https://t.co/BXhAPsxVkt',23,67
929331354831028224,2017-11-11 12:53:55,"b'Over the past year, the president\xe2\x80\x99s following has increased by a whopping 225% https://t.co/mSz6GckPw0'",56,127
929328198692810755,2017-11-11 12:41:23,"b'Sadly the artwork itself has been lost, thanks to an act of iconoclasm by regulators https://t.co/mWyaqysyqg'",23,48
929328052110266368,2017-11-11 12:40:48,b'Deaths caused by alcohol-fuelled initiation ceremonies at American colleges are on the rise https://t.co/gfzT03L473',307,261
929325098364006400,2017-11-11 12:29:04,"b""Readers of Han Kang's novels will know that each of her books creates a unique frame for its theme https://t.co/JiyvN2P1Cy""",31,89
929320997060214784,2017-11-11 12:12:46,b'The immigrants who shaped modern British design https://t.co/TNCGQ1nxoS From @1843mag https://t.co/ypCvmEcYNB',24,56
929317793207644163,2017-11-11 12:00:02,"b'The first laugh in Judaism, Jeremy Dauber argues, came in the Book of Genesis https://t.co/jlzVNKKZpj'",16,41
929313596768686080,2017-11-11 11:43:21,b'There is a downside to being upgraded https://t.co/rv2lNPrKnH From @1843mag https://t.co/rB1goV28Xs',19,54
929310498113323008,2017-11-11 11:31:03,b'About 7m people who voted for Barack Obama in 2012 then voted for Donald Trump in 2016 https://t.co/YQNTpLKBj9',285,423
929307469611970560,2017-11-11 11:19:01,"b""To some, the shake-up is a sign of the crown-prince's vision for Saudi Arabia's future https://t.co/gGz9pieuil""",30,48
929303291867095042,2017-11-11 11:02:25,b'An anti-American strain now seems to run from the top of the Chinese state to the bottom https://t.co/4gkjGkEsov',71,109
929300302678970368,2017-11-11 10:50:32,"b'Though vocal in his opposition to the deal when it was signed in 2015, he has changed his tune of late  https://t.co/aFGmlGT0J2'",22,32
929296258354819074,2017-11-11 10:34:28,b'Sarah Polley\xe2\x80\x99s screenplay preserves the mood and ambiguity of Margaret Atwood\xe2\x80\x99s acclaimed novel https://t.co/yRtvvmZxsa',30,115
929293293137088512,2017-11-11 10:22:41,b'One photograph depicts a fist bump with a cleaner. The next shows the euphoria of passing the Affordable Care Act https://t.co/zvBcTCtIf5',65,189
929289272728936448,2017-11-11 10:06:42,"b'School-board elections have historically been sleepy, low-turnout affairs. But they have recently become contentious https://t.co/mLFrnzNvzF'",16,39
929285298713964544,2017-11-11 09:50:55,b'Advances in AI can distinguish between gay and straight faces https://t.co/vsxSPfc2aj',62,99
929282338730672128,2017-11-11 09:39:09,"b""Tariq Ramadan is one of Europe's best-known Islamic thinkers. The case will be followed closely https://t.co/O88QIx7niJ""",60,112
929278251457024000,2017-11-11 09:22:54,b'Why Italy has not yet suffered Islamist terrorism https://t.co/rjF0U2ExvU',160,268
929275401226063873,2017-11-11 09:11:35,b'What porn and listings sites can tell us about Britain\xe2\x80\x99s gay population https://t.co/zCkmBsQgkk',24,48
929271372395810816,2017-11-11 08:55:34,b'How the world was trolled https://t.co/ICXDkkZsRu',66,122
929267410225500161,2017-11-11 08:39:50,"b""RT @EconCulture: \xe2\x80\x9cC\xc3\xa9zanne's Portraits\xe2\x80\x9d is the first exhibition in more than a century to bring his major portraits under one roof https://t\xe2\x80\xa6""",19,0
929264432680718336,2017-11-11 08:28:00,"b""He's anti-gay, pro-gun and an apologist for dictators https://t.co/UCC0VqkAJZ""",100,111
929260512973606912,2017-11-11 08:12:25,b'Valuable Cook County properties receive proportionally larger reductions in tax bills than those of modest value https://t.co/uaFqhlf1lR',28,58
929257509499670528,2017-11-11 08:00:29,b'Racist behaviour is declining in America https://t.co/E8BnfExTzP',53,115
929253530283794432,2017-11-11 07:44:40,b'Should Queen Elizabeth pay tax? https://t.co/gsJwljpro5',160,399
929249623532822528,2017-11-11 07:29:09,b'Why you should remember Mueller\xe2\x80\x99s job description https://t.co/pRdh8M3Vi1',37,82
929246617563226112,2017-11-11 07:17:12,b'Saudi Arabia\xe2\x80\x99s unprecedented shake-up https://t.co/Ux28jBwNFI',57,104
929242635579133952,2017-11-11 07:01:23,b'The United States could help Colombia move forward by removing the FARC from its list of terrorist groups https://t.co/B0QyFG10rp',53,95
929239669258309633,2017-11-11 06:49:36,b'Leaked CIA travel guidelines make good common-sense business travel tips\xe2\x80\x94for spies and sales managers alike https://t.co/EFoRqViTVr',49,112
929235549747142656,2017-11-11 06:33:14,"b'""This is the closest thing in the Middle East to glasnost""  https://t.co/1C7gVjB8P7'",39,75
929231397683908608,2017-11-11 06:16:44,"b'America badly needs a centre-right party committed to fiscal restraint, not just to cutting taxes https://t.co/kqDPfvuva8'",82,245
929227148908474368,2017-11-11 05:59:51,b'Not only does he admire dictators; he praises thuggishness. This repels liberal allies and emboldens autocrats https://t.co/HLbTKVK7OD',217,372
929224253202984960,2017-11-11 05:48:20,b'Technology is on the verge of being able to generate credible video and audio of anyone saying anything https://t.co/FjEGm2S8GS',165,180
929220320845811714,2017-11-11 05:32:43,"b'If people aren\xe2\x80\x99t marrying and aren\xe2\x80\x99t dating, how do they satisfy their need for intimacy? https://t.co/sscsS07yn9'",105,189
929216434605117440,2017-11-11 05:17:16,"b'Donald Trump has 42.4m Twitter followers, making him the 21st most popular account on the platform https://t.co/fUREQ7oPMh'",204,317
929213452782063617,2017-11-11 05:05:25,b'Plastic-eating caterpillars could save the planet https://t.co/SNUKFqTs9R',353,584
929209394503577600,2017-11-11 04:49:18,"b'A new type of drone, neither military nor civilian, is emerging https://t.co/dtRrxTDW6D'",56,88
929205042544078848,2017-11-11 04:32:00,b'Republicans and Trumpism suffered resounding defeats in the various elections held on November 7th https://t.co/6FbnMFuVOr',64,159
929200691524112384,2017-11-11 04:14:43,b'People are buying Bitcoin because they expect other people to buy it from them at a higher price. This is foolish https://t.co/2wvTxjU7ha',158,241
929197737165443072,2017-11-11 04:02:58,b'Editorial | Xi Jinping is the world\xe2\x80\x99s most powerful man\nhttps://t.co/sOaXxCAdCg',162,207
929197046250303488,2017-11-11 04:00:14,b'American influence has dwindled under Donald Trump. It will not be simple to restore. Our cover this week https://t.co/e7QKYIAV9i',1674,2674
929193268981784576,2017-11-11 03:45:13,"b""Your parents' eye colours influence your preference for a partner, according to research https://t.co/RpM15hHyOr""",48,112
929189024388075520,2017-11-11 03:28:21,b'Which countries are most generous to new parents?\nhttps://t.co/AkwGwkwS0Z',60,74
929184601175658498,2017-11-11 03:10:46,b'The great thaw of the Arctic is happening far faster than once expected https://t.co/q3tmloIfzc',281,237
929181390880505856,2017-11-11 02:58:01,b'Minneapolis and St Paul elect new mayors https://t.co/b2CwcQh289',19,49
929176832703913985,2017-11-11 02:39:54,b'The blame for this subversion of traditional pastoralism can largely be laid on new paymasters https://t.co/IO1JdTLMyE',48,67
929172121892409344,2017-11-11 02:21:11,"b'Seventeen years after Vladimir Putin first became president, his grip on Russia is stronger than ever https://t.co/8RSDSVVcA6'",197,264
929167215135547392,2017-11-11 02:01:41,"b'\xe2\x80\x9cEmbrace your losses,\xe2\x80\x9d Kieran Setiya recommends, \xe2\x80\x9cas fair payment for the surplus of being alive\xe2\x80\x9d https://t.co/saFSaj2pMv'",27,95
929162173053571072,2017-11-11 01:41:39,"b'The world\xe2\x80\x99s most valuable resource is no longer oil, but data https://t.co/L1hgGfGmNd'",733,917
929157451164848128,2017-11-11 01:22:53,b'Conrad wrote \xe2\x80\x9cat the turn of the 20th century\xe2\x80\x9d of many of the global forces and perils that afflict the world today https://t.co/xVFu3J20vn',80,161
929153323416027136,2017-11-11 01:06:29,"b'The UN recognises 193 states, but around the world dozens of independence movements want to break away. What does i\xe2\x80\xa6 https://t.co/eoqK6UAi1B'",205,232
929152655418626049,2017-11-11 01:03:50,b'Initial coin offerings are a form of crowdfunding in which firms issue digital \xe2\x80\x9ccoins\xe2\x80\x9d in return for a payment\xe2\x80\xa6 https://t.co/KlpW5Flx4N',25,55
929147777166270466,2017-11-11 00:44:27,"b'Did Donald Trump pick his warrior advisors with an eye toward ""central casting""? https://t.co/hFAbRfSYFR'",26,51
929143004937506817,2017-11-11 00:25:29,"b'\xe2\x80\x9cThe White Book\xe2\x80\x9d is made up of beautiful, tantalising fragments https://t.co/TrHYa2afJv'",36,89
929138359599075328,2017-11-11 00:07:02,b'America\xe2\x80\x99s powerful gun lobby is consistently able to cow Republican legislators into inaction\xe2\x80\xa6 https://t.co/Y1m0q3fEOV',104,88
929133927134048256,2017-11-10 23:49:25,"b'Dramatic party realignments are rare, and there is so far little evidence that the president is executing one https://t.co/wcQx3A6sxl'",43,73
929129536096268289,2017-11-10 23:31:58,b'Since resigning on November 4th he has stayed out of reach under Saudi guard and possibly under arrest https://t.co/SoH3qYoJHC',52,61
929128175271018496,2017-11-10 23:26:34,"b'Our cartoonist @kaltoons has won the prestigious Berryman Award for editorial cartoons. Here\'s his take on the ""Par\xe2\x80\xa6 https://t.co/PKOrGPvhBc'",110,162
929125313933701122,2017-11-10 23:15:11,"b'Only 23% of students at for-profit colleges finish their degrees, but nearly all accumulate lots of debt https://t.co/D8j3aErEfk'",90,106
929120974678749184,2017-11-10 22:57:57,"b'Prince Muhammad calls the project the ""crown jewel"" in his country\'s relationship with France https://t.co/TmmKuosNQE'",41,117
929116785781215233,2017-11-10 22:41:18,"b'Set largely in Soho in 1850, \xe2\x80\x9cYoung Marx\xe2\x80\x9d is a portrait of how he lived day to day https://t.co/Xmdlb8Iqfv'",25,82
929112378096136193,2017-11-10 22:23:47,b'The world can ill afford instability in Saudi Arabia https://t.co/ZD6M80xb6A',65,115
929107128815702021,2017-11-10 22:02:56,"b""Tariq Ramadan's Egyptian grandfather was the founder of the global Muslim Brotherhood https://t.co/2y9jMmatNz""",33,48
929106291678695426,2017-11-10 21:59:36,b'Will space travel ever be open to the masses? Two companies are vying to get paying customers into space in 2018 https://t.co/ldAagM8uqY',36,35
929102549256417280,2017-11-10 21:44:44,"b'Unfortunately, instead of seizing opportunity, many governments are discouraging the spread of technology https://t.co/B57JGfBaIL'",78,77
929098260157030400,2017-11-10 21:27:41,b'RT @EconCulture: The series offers fresh takes on pieces of stock gothic imagery and undermines clich\xc3\xa9d narrative tools https://t.co/6Ojgbb\xe2\x80\xa6',9,0
929093772444688387,2017-11-10 21:09:51,"b'The international project brings stories off the shelf, and asks us to reckon with them face to face https://t.co/hvGf0RW0a8'",21,39
929089403112312833,2017-11-10 20:52:30,"b'Under Xi Jinping, China has become more open in its challenge to American influence in Asia https://t.co/ItXJsp6TCD'",54,78
929086549718904833,2017-11-10 20:41:09,"b'Regulators were not amused. They fined the trader, James Gubb, 100,000 rand ($7,000) https://t.co/x0RdfnBBKd'",29,40
929083707889250306,2017-11-10 20:29:52,"b""Brazil's centrists must prove that they are better equipped to fix the country than extremists https://t.co/4I0oKsTm4U""",24,50
929080743141236736,2017-11-10 20:18:05,"b""Donald Trump's popularity is low, but there is one area where he has been indisputably successful: on Twitter https://t.co/nt19NMXBJm""",79,157
929076485599760385,2017-11-10 20:01:10,"b'The desire to bar ex-guerillas from elected office is understandable, but misguided https://t.co/ikfUTbPKV6'",53,62
929073559011504130,2017-11-10 19:49:32,"b'The round-up of fat cats has gone down well on the street, especially with young Saudis https://t.co/CgzCd163HB'",31,58
929068814951747584,2017-11-10 19:30:41,b'The chef using psychology to hack our tastebuds \nhttps://t.co/KAaEuSiTDZ From @1843mag https://t.co/2bxpFvkZ10',32,39
929063779165442048,2017-11-10 19:10:40,b'Derek Robinson\xe2\x80\x99s fiery socialist rhetoric masked a keen business sense https://t.co/RW204S4f0y',17,27
929060287600357377,2017-11-10 18:56:48,b'Why does it disconcert gentiles that Jews so enjoy making fun of themselves? https://t.co/ahNnx5bAWI',27,62
929057166388088832,2017-11-10 18:44:24,b'Why is Protestantism flourishing in the developing world? https://t.co/AFf8VJpg6a',37,54
929053944541843457,2017-11-10 18:31:36,"b'Were The Economist in charge, we would make the tax bill revenue-neutral, less regressive and friendlier to growth\xe2\x80\xa6 https://t.co/SsxdVTJHsb'",20,44
929050403349639170,2017-11-10 18:17:31,b'Portraits of London clubbers in the 1980s: @1843mag on the photography of Derek Ridgers https://t.co/98qNMPpyF1 https://t.co/Wv0MkxLpqf',20,75
929046536545284097,2017-11-10 18:02:09,b'The great thaw of the Arctic is happening far faster than once expected https://t.co/QdsPlx6Fg6',242,145
929042931826200576,2017-11-10 17:47:50,b'People are buying Bitcoin because they expect other people to buy it from them at a higher price. This is foolish https://t.co/RBdG9Ib4lJ',286,368
929039501149732869,2017-11-10 17:34:12,b'Attitudes to same-sex relationships around the world https://t.co/zQ0bnxNlr7',85,83
929035148217192449,2017-11-10 17:16:54,b'\xe2\x80\x9cMy Little Pony: The Movie\xe2\x80\x9d clings to the idea that you can\xe2\x80\x99t entertain a pre-teen without emotionally scarring the\xe2\x80\xa6 https://t.co/r0yuDbDL7P',23,60
929031615472390144,2017-11-10 17:02:52,"b'Tariq Ramadan, a star of Europe\xe2\x80\x99s Muslim intelligentsia, confronts accusations of rape https://t.co/5bbQemV1TH'",38,43
929031227369279488,2017-11-10 17:01:19,"b'Our cartoonist @kaltoons has won the prestigious Berryman Award for editorial cartoons. Here\'s his take on the ""Par\xe2\x80\xa6 https://t.co/lDLMKquEn7'",101,182
929027612462153729,2017-11-10 16:46:57,b'An intimate look at the Obama administration https://t.co/dpsTRD5Cms',46,161
929023431223455744,2017-11-10 16:30:21,"b'If people aren\xe2\x80\x99t marrying and aren\xe2\x80\x99t dating, how do they satisfy their need for intimacy? https://t.co/8Y6EKSWQTG'",51,96
929020465875767297,2017-11-10 16:18:34,b'What porn and listings sites can tell us about Britain\xe2\x80\x99s gay population https://t.co/XLCk5jhihl',18,40
929016019041050624,2017-11-10 16:00:53,"b'The queen is not legally liable for income, capital-gains or inheritance tax. She pays tax voluntarily https://t.co/nyk1oXdRZi'",113,210
929011684286615553,2017-11-10 15:43:40,b'Donald Trump is crushing it on Twitter https://t.co/EbZuPoBug5',76,117
929007603224580097,2017-11-10 15:27:27,b'Pakistan\xe2\x80\x99s government is hungry for power https://t.co/Huq0SROhE1',39,62
929003518786072578,2017-11-10 15:11:13,b'Wang Huning: a Communist propagandist with a mind of his own https://t.co/uSij5044aj',29,58
928999388629946368,2017-11-10 14:54:48,b'Wang Huning once described Mao\xe2\x80\x99s Cultural Revolution as \xe2\x80\x9can unprecedented political catastrophe\xe2\x80\x9d https://t.co/Lx8agfcrPE',33,52
928995534815326208,2017-11-10 14:39:30,b'Muhammad bin Salman has swept aside those who challenge his power https://t.co/Q7PjlI2icv',80,91
928991590726750208,2017-11-10 14:23:49,"b'34 albums later, Elza Soares is still making bold new music https://t.co/urJfXMjU4D'",18,37
928987746298933248,2017-11-10 14:08:33,"b'RT @EconCulture: Simon Schama, who teaches art history as well as history, often prefers interesting Jews to the most famous ones https://t\xe2\x80\xa6'",18,0
928982862585581570,2017-11-10 13:49:08,b'Smelly farms may succumb to subtle science https://t.co/AONYfS29R9',15,49
928978299522617344,2017-11-10 13:31:00,b'There are plenty of reasons why people might not want to change their names https://t.co/4KjKBDmMGK',42,76
928973893775364096,2017-11-10 13:13:30,b'The power of the press appears to be real\xe2\x80\x94at least on Twitter https://t.co/yHEZ3sqnt5',68,107
928969398831939584,2017-11-10 12:55:38,b'Michael Gove claimed in 2013 that the Italian communist was a major influence on Conservative education policy https://t.co/zZEDokniZS',51,76
928965432337489927,2017-11-10 12:39:53,"b'Trading single shares between two accounts, James Gubb \xe2\x80\x9cdrew\xe2\x80\x9d the image of a middle finger onto a share-price chart https://t.co/EwpBDq35I2'",35,67
928961711092256768,2017-11-10 12:25:05,"b'Always a straight talker, Mr Zhou has been blunter than usual https://t.co/Zz9nLxwIyK'",31,31
928958480026873856,2017-11-10 12:12:15,b'A visitor from outside our solar system has been spotted for the first time. Why have we not seen them before? https://t.co/NYkYUxU4J0',466,765
928957474568310785,2017-11-10 12:08:15,"b'Thanks to a gradual decline in bigotry, older gay people are more willing to move to the British countryside https://t.co/oGvPmP368E'",31,57
928953044334768128,2017-11-10 11:50:39,b'Regulators begin to tackle the craze for initial coin offerings https://t.co/wM8xSRBonk',46,57
928949114863222784,2017-11-10 11:35:02,b'The courtiers of the Communist Party have lost little of the ancient art of feigned deference https://t.co/LVBGt0ij6S',45,86
928945244074278912,2017-11-10 11:19:39,b'The market has turned of late\xe2\x80\x94and in a big way https://t.co/BKTDUbTShh',28,53
928940585091727360,2017-11-10 11:01:09,b'South Korea is the latest country to endure China\xe2\x80\x99s \xe2\x80\x9cdoghouse\xe2\x80\x9d approach https://t.co/F5yXjsCPCM',45,59
928936114907467776,2017-11-10 10:43:23,"b'Ray Walker, a banker-turned-successful-vintner, has an intoxicating tale to tell. From the archive https://t.co/vgWWRgpiPh'",15,49
928931706043879424,2017-11-10 10:25:52,"b'As many as 170,000 pregnancies are illegally aborted every year https://t.co/gmABQU1kQk'",58,91
928927120679735296,2017-11-10 10:07:38,b'Venezuela seeks the restructuring of its massive foreign debts https://t.co/ppXNnjWGl1',47,54
928922460317249536,2017-11-10 09:49:07,b'All children in Britain and America do need standard English. But they do not need it all the time https://t.co/kAiDsgKc1E',51,96
928918002963230720,2017-11-10 09:31:25,b'It is one of the year\xe2\x80\x99s sharpest comedies as well as one of its most harrowing horror films https://t.co/mFFUtx4M26',14,55
928913513430634496,2017-11-10 09:13:34,b'America\xe2\x80\x99s global influence has dwindled under Donald Trump https://t.co/L5XbPiVFbU',269,394
928908915068362752,2017-11-10 08:55:18,"b""Washington insiders and foreign governments hope Donald Trump's generals can restrain his worst impulses https://t.co/gR65E4W5Xp""",43,71
928904529109766144,2017-11-10 08:37:52,b'Japan dilutes rules obliging married couples to use the same name https://t.co/yYA3uzuSKp',58,96
928900102634246144,2017-11-10 08:20:17,b'More English children are being excluded from school https://t.co/zgBQFKp7Qy',28,53
928895715903983616,2017-11-10 08:02:51,b'Japan\xe2\x80\x99s top two lavatory-makers are at last making inroads overseas https://t.co/0eNBqUR03z',36,66
928891123678007296,2017-11-10 07:44:36,b'Just how pronounced is the gender divide in Hollywood? A statistical analysis from @1843mag https://t.co/HYvUimmW2N https://t.co/kz6wzfy3IW',31,46
928886518147665925,2017-11-10 07:26:18,"b'Long central to American justice, deals between defendants and prosecutors are becoming more common elsewhere https://t.co/ZyLzzFnoQC'",32,46
928881866068971521,2017-11-10 07:07:49,b'Generation burnout: why increasing numbers of people feel the urge to shut down https://t.co/kJCUo4DaY1 From the ar\xe2\x80\xa6 https://t.co/JHSulsPQFH',99,150
928877763116851201,2017-11-10 06:51:31,b'The $1m school-board race https://t.co/o3XUobC0O9',20,42
928873901219774466,2017-11-10 06:36:10,b'Opioids are responsible for 91 deaths every day in America. Researchers at MIT are turning to the sewers for soluti\xe2\x80\xa6 https://t.co/5IdSkZ2SNG',130,158
928873083791921152,2017-11-10 06:32:55,"b'Jean Tirole presents economists as detectives, sniffing out abuse of market power and identifying trade-offs https://t.co/yKpPRdRE5V'",54,78
928868421923688448,2017-11-10 06:14:23,b'Why London\xe2\x80\x99s house prices are falling https://t.co/5HX1CdgYx2',43,75
928863779567407104,2017-11-10 05:55:57,b'Why Iranians take holidays in turbulent Turkey https://t.co/vAgKlv6BLM',35,60
928859291452309504,2017-11-10 05:38:07,"b'\xe2\x80\x9cThree Billboards\xe2\x80\x9d offers some big laughs, but Martin McDonagh makes his punches land https://t.co/UPg7gKikZw'",20,48
928854901622476800,2017-11-10 05:20:40,b'The fiction behind plea-bargaining is that the innocent will trust the courts to exonerate them. Many will not https://t.co/FsUCk39FwZ',49,80
928850570361950208,2017-11-10 05:03:27,"b""Lots of gay people live in Britain's rural areas without much sign. But that now seems to be changing  https://t.co/FYK0GSTZm7""",36,64
928846585106182144,2017-11-10 04:47:37,"b'The world should push the crown prince to reform Saudi Arabia, not wreck it https://t.co/2lUnCoqiQL'",120,216
928842267372158976,2017-11-10 04:30:28,b'It is through this lesser-known aspect of his work that the master of Aix-en-Provence found his artistic voice https://t.co/5JJCRYM22f',37,70
928837130683641856,2017-11-10 04:10:03,b'Mapping gay life in Britain https://t.co/ghDKE1gGhS',23,52
928832380038799362,2017-11-10 03:51:10,b'Should Queen Elizabeth pay tax? https://t.co/ucb3Nu8vdo',172,374
928827575224426496,2017-11-10 03:32:05,b'How to make the Republican tax plan work https://t.co/Q93fb7rgrI',21,22
928823085016502273,2017-11-10 03:14:14,b'The consolations of philosophy for the middle-aged https://t.co/ekPRAVUl4V',47,92
928818507185381376,2017-11-10 02:56:03,"b'""His political instincts are to radicalise rather than moderate"" https://t.co/hOcXFc89yz'",43,57
928814041971220481,2017-11-10 02:38:18,b'How the world was trolled https://t.co/67l38uFh8z',51,90
928809486680313859,2017-11-10 02:20:12,"b"".@simon_schama's \xe2\x80\x9cBelonging\xe2\x80\x9d is less a history than a portrait gallery https://t.co/4K3W8FVKWr""",32,58
928806421189324805,2017-11-10 02:08:01,"b""Your parents' eye colours influence your preference for a partner, according to research https://t.co/unbDweXu42""",41,91
928803326254297088,2017-11-10 01:55:43,b'Attitudes to same-sex relationships around the world https://t.co/6BnrsRvP5M',61,91
928799077457899520,2017-11-10 01:38:50,"b'If people aren\xe2\x80\x99t marrying and aren\xe2\x80\x99t dating, how do they satisfy their need for intimacy? https://t.co/jhlqFgrI2f'",66,135
928795960624517120,2017-11-10 01:26:27,b'The unexpected benefits of having a useless passport https://t.co/SgZGnXtBoB From @1843mag https://t.co/d2r2s0NueK',62,119
928791388879278082,2017-11-10 01:08:17,b'People are buying Bitcoin because they expect other people to buy it from them at a higher price. This is foolish https://t.co/th4T8HrtlE',357,510
928786724049866752,2017-11-10 00:49:45,b'The great thaw of the Arctic is happening far faster than once expected https://t.co/Hh0oV2rnRw',165,135
928783374096969728,2017-11-10 00:36:27,b'Around the world dozens of independence movements want to secede. What does it take to create a new country? https://t.co/j8WuklRX0I',178,181
928782191508840448,2017-11-10 00:31:45,"b'Over time, Soares has emerged from her litany of personal tragedies to transform into a cult figure https://t.co/fE97nXqodS'",16,41
928777759140253696,2017-11-10 00:14:08,b'Saudi Arabia\xe2\x80\x99s unprecedented shake-up https://t.co/CxyG76tTQE',46,62
928773158919921665,2017-11-09 23:55:51,"b""To many Colombians, the FARC's candidacies are an outrage https://t.co/35QViD0Lxw""",52,80
928770094997692416,2017-11-09 23:43:41,"b'Although these birds do not produce a vocal alarm call, their wings emit a whistle as they flap https://t.co/TQqnSZqA81'",35,73
928765226983534592,2017-11-09 23:24:20,"b'Despite her offshore dealings, the queen pays more tax than legally required, not less https://t.co/lU8hZV0LtI'",169,409
928760507661717504,2017-11-09 23:05:35,"b'Written in desperately defiant circumstances, the notebooks have had a remarkable effect on global political history https://t.co/JQdWtOt7K2'",98,183
928755847592841216,2017-11-09 22:47:04,"b'Carmakers including Audi, Ford and Volvo are soon expected to sell electric vehicles that can be charged wirelessly https://t.co/I11PoxtcpH'",126,200
928751159476719617,2017-11-09 22:28:26,b'\xe2\x80\x9cYoung Marx\xe2\x80\x9d is a fitting opener for the new @_bridgetheatre in London https://t.co/mayeUUesJQ',19,65
928746341777444868,2017-11-09 22:09:17,b'An exhibition and radio series drive home the point that humans are \xe2\x80\x9chard-wired\xe2\x80\x9d for religion https://t.co/5NJHgf5rAn',20,52
928741843336036354,2017-11-09 21:51:25,b'No one cabinet secretary or aide can save the government from calamity https://t.co/h9xu2UtdfT',40,52
